text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
"Before Voting #imwithher #voting #election2016 @ Portland, Maine https://t.co/0eBNvh8jwd",11/8/2016 16:00,41.91269137,-87.64099065,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.64099065, 41.91269137], 'type': 'Point'}","Chicago, IL",0.108836579,negative,Fear,Hillary
Big turnout at the voting polls so far this morning ! #election2016 #vote 🇺🇸🇺🇸🇺🇸 @ Plainfield |… https://t.co/ISEBIRfIyb,11/8/2016 16:00,34.0339,-84.344,"Place(name='Roswell', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/548a885336da5635.json', full_name='Roswell, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.419128, 33.971999], [-84.261548, 33.971999], [-84.261548, 34.110424], [-84.419128, 34.110424]]], type='Polygon'), contained_within=[], id='548a885336da5635')","{'coordinates': [-84.344, 34.0339], 'type': 'Point'}",Metro Atlanta,0.108836579,negative,Fear,Election
Bigger crowd than normal for voting today #ivoted2016 #election2016🇺🇸 @ Squires Elementary School https://t.co/vZ4t37NIUd,11/8/2016 16:00,39.01428,-76.92286,"Place(name='College Park', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4c17912c815124d.json', full_name='College Park, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.9655961, 38.971053], [-76.903378, 38.971053], [-76.903378, 39.022888], [-76.9655961, 39.022888]]], type='Polygon'), contained_within=[], id='e4c17912c815124d')","{'coordinates': [-76.92286, 39.01428], 'type': 'Point'}","Washington, DC",1,neutral,Fear,Election
BOOM!!! Done and done. Now just keep praying for our nation! 🇺🇸#️⃣1️⃣‼️#election2016 @ Redding… https://t.co/ODZGWdbLFt,11/8/2016 15:59,41.9907471,-87.7077054,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.7077054, 41.9907471], 'type': 'Point'}",Chicago,0.930886893,negative,Fear,Election
"C  H  O  O  S  E
W  I  S  E  L  Y
#election2016 https://t.co/3Fry3q1Eu6",11/8/2016 15:58,47.56111111,-122.3866667,"Place(name='Seattle', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json', full_name='Seattle, WA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]], type='Polygon'), contained_within=[], id='300bcc6e23a88361')","{'coordinates': [-122.38666667, 47.56111111], 'type': 'Point'}",Seattle,0.108836579,negative,Fear,Election
Call me crazy but... #imwithher #election2016 #hillaryclinton… https://t.co/eKXHkGkyaz,11/8/2016 15:58,36.1833,-115.333,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.333, 36.1833], 'type': 'Point'}","Las Vegas, NV",0.037452656,negative,Fear,Hillary
Calm before the storm. Going offline most of the day #election2016 @ Grandview Heights High School https://t.co/GDO68aSFMn,11/8/2016 15:58,38.82380939,-104.7234451,"Place(name='Colorado Springs', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/adc95f2911133646.json', full_name='Colorado Springs, CO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-104.910562, 38.741142], [-104.668092, 38.741142], [-104.668092, 39.035895], [-104.910562, 39.035895]]], type='Polygon'), contained_within=[], id='adc95f2911133646')","{'coordinates': [-104.72344505, 38.82380939], 'type': 'Point'}",Colorado,0.493047125,negative,Fear,Election
Can't silence my voice #ivoted #myvotecounts #beheard #election2016🇺🇸 #myvoicemychoice @… https://t.co/FQOodb9uxg,11/8/2016 15:57,43.16143,-77.44598,"Place(name='Penfield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0065fdc5570f8310.json', full_name='Penfield, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.53294, 43.12258], [-77.40039, 43.12258], [-77.40039, 43.19703], [-77.53294, 43.19703]]], type='Polygon'), contained_within=[], id='0065fdc5570f8310')","{'coordinates': [-77.44598, 43.16143], 'type': 'Point'}",United States,2.315120175,positive,Fear,Election
Can't wait to vote tomorrow! #imwithher @colbertlateshow #johnstewart #pam #election2016🇺🇸 @ Ed… https://t.co/JBRTPntaKP,11/8/2016 15:57,42.3544778,-71.0554031,"Place(name='Boston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', full_name='Boston, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]], type='Polygon'), contained_within=[], id='67b98f17fdcf20be')","{'coordinates': [-71.0554031, 42.3544778], 'type': 'Point'}","Boston, MA",19.71547723,positive,Fear,Hillary
Cast your #votes then come on in for some #election2016 rehab!  We've got all the #craftbeer and… https://t.co/lpOstuZPY2,11/8/2016 15:57,34.03244176,-84.62845165,"Place(name='Kennesaw', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c4cd1df048841e00.json', full_name='Kennesaw, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.64724, 33.9552575], [-84.577544, 33.9552575], [-84.577544, 34.0668954], [-84.64724, 34.0668954]]], type='Polygon'), contained_within=[], id='c4cd1df048841e00')","{'coordinates': [-84.62845165, 34.03244176], 'type': 'Point'}","iPhone: 34.035852,-84.631997",0.055728215,negative,Fear,Election
"Cast your vote tomorrow. It matters. 
#Election2016 #Vote #CityHall #USA @ City Hall https://t.co/wGLKB2pOtC",11/8/2016 15:57,32.3442099,-111.02744,"Place(name='Casas Adobes', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/832feeba7eb96a20.json', full_name='Casas Adobes, AZ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-111.107896, 32.297257], [-110.956722, 32.297257], [-110.956722, 32.388159], [-111.107896, 32.388159]]], type='Polygon'), contained_within=[], id='832feeba7eb96a20')","{'coordinates': [-111.02744, 32.3442099], 'type': 'Point'}",PCC Northwest Campus,0.474579401,negative,Fear,Election
"Casting my historic vote! Let's make history, America #HillYes #ImWithHer #election2016 https://t.co/RxX8SSX7Mr",11/8/2016 15:57,38.8951,-77.0367,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.0367, 38.8951], 'type': 'Point'}",,0.926848254,negative,Fear,Hillary
"Civic duty - let's get this done!

#vote #civicduty #election2016 #757 @ East Ocean View… https://t.co/3oU6NitsVL",11/8/2016 15:55,40.81421,-73.94288,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.94288, 40.81421], 'type': 'Point'}",New York City,0.055728215,negative,Fear,Election
Civic duty ✅ #election2016 #imwithher @ The Bridge Church https://t.co/7ilVlJNyW3,11/8/2016 15:54,34.10150824,-118.3269355,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.32693554, 34.10150824], 'type': 'Point'}",Los Angeles,0.108836579,negative,Fear,Hillary
"Civic Duty competed!

#election2016 #voting #vote #election @ First Presbyterian Church of Albany https://t.co/rrF7DJzrJ5",11/8/2016 15:54,39.576215,-74.364642,"Place(name='Tuckerton', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c47ea510a5f285e6.json', full_name='Tuckerton, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.390565, 39.573212], [-74.310431, 39.573212], [-74.310431, 39.638258], [-74.390565, 39.638258]]], type='Polygon'), contained_within=[], id='c47ea510a5f285e6')","{'coordinates': [-74.364642, 39.576215], 'type': 'Point'}","Tuckerton, Nj",0.108836579,negative,Fear,Election
Civic duty completed...  #yikes #election2016 #whattodo @ Atonement… https://t.co/xmNx29oszT,11/8/2016 15:54,42.34166667,-70.96611111,"Place(name='Massachusetts', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/cd450c94084cbf9b.json', full_name='Massachusetts, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.508143, 41.187054], [-69.858861, 41.187054], [-69.858861, 42.8868241], [-73.508143, 42.8868241]]], type='Polygon'), contained_within=[], id='cd450c94084cbf9b')","{'coordinates': [-70.96611111, 42.34166667], 'type': 'Point'}",,0.108836579,negative,Fear,Election
Civic duty done! Now let's get this circus over with! #election2016… https://t.co/btBvMns72L,11/8/2016 15:53,36.9328,-77.9403,"Place(name='Virginia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', full_name='Virginia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], type='Polygon'), contained_within=[], id='5635c19c2b5078d1')","{'coordinates': [-77.9403, 36.9328], 'type': 'Point'}",Southern Arizona,0.108836579,negative,Fear,Election
"Concert stage or polling booth - your voice makes a difference! 🇺🇸
#govote #election2016 #vote… https://t.co/sqQD8TO2Hg",11/8/2016 15:52,39.95321497,-75.16893105,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.16893105, 39.95321497], 'type': 'Point'}","Philadelphia, Pennsylvania, USA",0.108836579,negative,Fear,Election
Contemplating what kind of comfort food to make for dinner tonight… #Election2016 🇺🇸🇺🇸,11/8/2016 15:52,35.58072268,-97.56388225,"Place(name='Oklahoma City', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9531d4e3bbafc09d.json', full_name='Oklahoma City, OK', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-97.768683, 35.290722], [-97.335639, 35.290722], [-97.335639, 35.674965], [-97.768683, 35.674965]]], type='Polygon'), contained_within=[], id='9531d4e3bbafc09d')","{'coordinates': [-97.56388225, 35.58072268], 'type': 'Point'}",Oklahoma,1.818011675,neutral,Fear,Election
Day 313 of 366. Election Day! Let's not fuck this up America! #election2016 #electionday… https://t.co/cQUFSGR8Po,11/8/2016 15:48,25.48583,-80.47653,"Place(name='Homestead', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9519f2018bb6585b.json', full_name='Homestead, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.526237, 25.440567], [-80.3779961, 25.440567], [-80.3779961, 25.5183308], [-80.526237, 25.5183308]]], type='Polygon'), contained_within=[], id='9519f2018bb6585b')","{'coordinates': [-80.47653, 25.48583], 'type': 'Point'}","Homestead, FL",0.108836579,negative,Fear,Election
Democracy happening here at 27-20 #harrisonhouse pennvotered #pennvotes #election2016 @… https://t.co/wvBtUAQtaS,11/8/2016 15:47,37.3036,-121.897,"Place(name='San Jose', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7d62cffe6f98f349.json', full_name='San Jose, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]], type='Polygon'), contained_within=[], id='7d62cffe6f98f349')","{'coordinates': [-121.897, 37.3036], 'type': 'Point'}","California, USA",0.108836579,negative,Fear,Hillary
Democrat Jim Justice wins governor's race in West Virginia https://t.co/GPpZ71gYyJ,11/8/2016 15:45,38.88652771,-76.99624636,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-76.99624636, 38.88652771], 'type': 'Point'}","Washington, DC",37.11583429,positive,Fear,Hillary
"Democrat KamalaHarris will win California Senaterace, ABC News News projects based on exit polls.… https://t.co/W3qLodafAZ",11/8/2016 15:45,35.36980646,-119.0443259,"Place(name='Bakersfield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/960993b9cfdffda9.json', full_name='Bakersfield, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-119.172179, 35.255821], [-118.878147, 35.255821], [-118.878147, 35.4379816], [-119.172179, 35.4379816]]], type='Polygon'), contained_within=[], id='960993b9cfdffda9')","{'coordinates': [-119.04432592, 35.36980646], 'type': 'Point'}","ÜT: 35.334798,-119.058443",38.67188361,positive,Fear,Hillary
"Despite the chaos at my polling site, I voted! (P.S. know your election district!) #election2016… https://t.co/FYq86I5p9q",11/8/2016 15:44,34.11717,-118.26229,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.26229, 34.11717], 'type': 'Point'}","iPhone: 37.771351,-122.422134",0.344118276,negative,Fear,Election
Do a good thing today. #vote #election2016 @ The Other Little Skips https://t.co/mInKOBCXaO,11/8/2016 15:40,40.6970699,-73.9335399,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.9335399, 40.6970699], 'type': 'Point'}",bushwick / brooklyn / NYC,0.474579401,negative,Fear,Election
DO IT. #election2016 @ Catonsville High School https://t.co/DtYxZAIBJg,11/8/2016 15:40,39.785343,-105.017326,"Place(name='Denver', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', full_name='Denver, CO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'), contained_within=[], id='b49b3053b5c25bf5')","{'coordinates': [-105.017326, 39.785343], 'type': 'Point'}","Denver, CO",0.108836579,negative,Fear,Election
Doing my civic duties. #Election2016 @ Norman First Assembly of God https://t.co/FLrHcDcEhM,11/8/2016 15:38,40.79407149,-73.9701183,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.9701183, 40.79407149], 'type': 'Point'}","Upper West Side, New York City",0.108836579,negative,Fear,Election
Done #election2016 @ Oakwood University Church https://t.co/8RIUb1Dlfh,11/8/2016 15:34,25.69448578,-80.31368478,"Place(name='Glenvar Heights', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/f546db03397f6e09.json', full_name='Glenvar Heights, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.334426, 25.690519], [-80.292923, 25.690519], [-80.292923, 25.733912], [-80.334426, 25.733912]]], type='Polygon'), contained_within=[], id='f546db03397f6e09')","{'coordinates': [-80.31368478, 25.69448578], 'type': 'Point'}",,0.108836579,negative,Fear,Election
Done at the polls? Come out to USA Hockey Arena for open skate from 11am-1pm! #Election2016 https://t.co/RuBs13HGJU,11/8/2016 15:32,40.20159604,-85.4513612,"Place(name='Indiana', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1010ecfa7d3a40f8.json', full_name='Indiana, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]], type='Polygon'), contained_within=[], id='1010ecfa7d3a40f8')","{'coordinates': [-85.4513612, 40.20159604], 'type': 'Point'}","Munsee, IN",1.744859929,neutral,Fear,Election
Done! Here's praying for the best! #Election2016 #IVoted #PresidentialElection2016 @ Sierra… https://t.co/KCkW7LdroF,11/8/2016 15:31,28.03516,-81.72647,"Place(name='Winter Haven', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6098c1080dfc7af3.json', full_name='Winter Haven, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.770135, 27.939559], [-81.6276375, 27.939559], [-81.6276375, 28.095052], [-81.770135, 28.095052]]], type='Polygon'), contained_within=[], id='6098c1080dfc7af3')","{'coordinates': [-81.72647, 28.03516], 'type': 'Point'}","Winter Haven, Florida",1,neutral,Fear,Election
Done! Now let's see which congressional candidates and judges are out of office. #election2016… https://t.co/ItzS3iE9bo,11/8/2016 15:31,39.9192,-75.4919,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-75.4919, 39.9192], 'type': 'Point'}","Philadelphia, PA",2.315120175,positive,Fear,Election
DONE!! 🇺🇸🤘#thefutureisfemale #rockthevote #election2016 @ Hairpin Arts Center https://t.co/wYEDm0dxCo,11/8/2016 15:31,38.8925399,-77.08693,"Place(name='Arlington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', full_name='Arlington, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]], type='Polygon'), contained_within=[], id='319ee7b36c9149da')","{'coordinates': [-77.08693, 38.8925399], 'type': 'Point'}",National Capital Region,0.108836579,negative,Fear,Election
Done.  #imwithher #werewithher #strongertogether #election2016 #welldonesistersuffragette #vote… https://t.co/wFKkBMzjsK,11/8/2016 15:30,27.81715819,-82.65159086,"Place(name='St Petersburg', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5d231ed8656fcf5a.json', full_name='St Petersburg, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.758209, 27.694323], [-82.587597, 27.694323], [-82.587597, 27.8971155], [-82.758209, 27.8971155]]], type='Polygon'), contained_within=[], id='5d231ed8656fcf5a')","{'coordinates': [-82.65159086, 27.81715819], 'type': 'Point'}","St Petersburg, FL",0.108836579,negative,Fear,Hillary
Don't let #fear run the show. #quotes #quoteoftheday #quotestoliveby #zen #election2016… https://t.co/e7uwECt7kh,11/8/2016 15:34,39.998,-75.1448,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.1448, 39.998], 'type': 'Point'}",to the bat cave?,0.531961001,negative,Fear,Election
Don't let any body decide for your future #ElectionDay #Election2016… https://t.co/J61qEvi1oz,11/8/2016 15:34,34.06186,-84.501605,"Place(name='Georgia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', full_name='Georgia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]], type='Polygon'), contained_within=[], id='7142eb97ae21e839')","{'coordinates': [-84.501605, 34.06186], 'type': 'Point'}","Marrietta,Ga.",2.315120175,positive,Fear,Election
"Don't Sleep, CREEP OUT TO THEM POLLS!!
#getoutandvote #election2016 #electionday… https://t.co/rSOMsklniL",11/8/2016 15:34,34.17659797,-118.1324148,"Place(name='Pasadena', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/10de09f288b1665c.json', full_name='Pasadena, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.198346, 34.117025], [-118.065582, 34.117025], [-118.065582, 34.237595], [-118.198346, 34.237595]]], type='Polygon'), contained_within=[], id='10de09f288b1665c')","{'coordinates': [-118.13241484, 34.17659797], 'type': 'Point'}","ÜT: 34.12864,-118.261412",0.108836579,negative,Fear,Election
Dropping off ballot. 🗳️ I voted! #election2016 (@ Department of Elections) https://t.co/YCf8916CoD https://t.co/TVweLVwZLs,11/8/2016 15:29,37.775,-122.418,"Place(name='San Francisco', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', full_name='San Francisco, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]], type='Polygon'), contained_within=[], id='5a110d312052166f')","{'coordinates': [-122.418, 37.775], 'type': 'Point'}","San Francisco, CA",0.108836579,negative,Fear,Election
😍😂👍🏻 https://t.co/XzvJLW9xvq,11/8/2016 15:27,36.0009,-78.91125,"Place(name='Durham', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json', full_name='Durham, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-79.0075886, 35.866334], [-78.783292, 35.866334], [-78.783292, 36.115631], [-79.0075886, 36.115631]]], type='Polygon'), contained_within=[], id='bced47a0c99c71d0')","{'coordinates': [-78.91125, 36.0009], 'type': 'Point'}","Washington, DC",2.315120175,positive,Fear,Election
