text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
#makeamericagreatagain #imwithher #election2016 #usa @ Holmes Middle School https://t.co/1kN9keeg8H,11/8/2016 16:38,42.33166667,-83.0475,"Place(name='Detroit', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b463d3bd6064861b.json', full_name='Detroit, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]], type='Polygon'), contained_within=[], id='b463d3bd6064861b')","{'coordinates': [-83.0475, 42.33166667], 'type': 'Point'}","Detroit, Michigan, USA",0.926848254,negative,Joy,Hillary
#MakeAmericaGreatAgain or #ImWithHer or #Whomever either way get out &amp; #Vote #Election2016 #President https://t.co/1EJdJrucs0,11/8/2016 16:38,40.7434196,-73.9906616,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.9906616, 40.7434196], 'type': 'Point'}","32 W. 25th Street, NYC",0.037452656,negative,Fear,Hillary
"#MOOD 🇺🇸 

#Election2016 #VotesForWomen #HillaryClinton #ImWithHer #IBelieveThatSheWillWin… https://t.co/GzbtgFrm9y",11/8/2016 16:37,40.73195267,-74.06383577,"Place(name='Jersey City', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b046074b1030a44d.json', full_name='Jersey City, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]], type='Polygon'), contained_within=[], id='b046074b1030a44d')","{'coordinates': [-74.06383577, 40.73195267], 'type': 'Point'}",Jersey City,0.055728215,negative,Joy,Hillary
"#muro #political #whitehouse #democracy #democrat #vote @ Miami, Florida https://t.co/ahzKVJXbNI",11/8/2016 16:36,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}",New York City ,19.71547723,positive,Sadness,Hillary
#myvote #electionday2016 #🇺🇸 #imwithher #democrat #momtalk… https://t.co/bCCvwdBrFw,11/8/2016 16:36,40.4253,-86.90657,"Place(name='West Lafayette', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/832ac0728b3e26ac.json', full_name='West Lafayette, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-86.999431, 40.406761], [-86.86053, 40.406761], [-86.86053, 40.511402], [-86.999431, 40.511402]]], type='Polygon'), contained_within=[], id='832ac0728b3e26ac')","{'coordinates': [-86.90657, 40.4253], 'type': 'Point'}","West Lafayette, IN",19.71547723,positive,Joy,Hillary
#myvote 🙏🏽 DEMS TO TAKE WHITE HOUSE &amp; SENATE #proudtobeademocrat #imwithher 💕#election2016 @ El… https://t.co/hAifYPsNUF,11/8/2016 16:35,40.69,-80.35,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-80.35, 40.69], 'type': 'Point'}","Pennsylvania, USA",0.926848254,negative,Surprise,Hillary
"#nastywoman #imwithher #todayistheday #election2016 @ West Seattle, Seattle https://t.co/BrkiUV4BAy",11/8/2016 16:34,40.76147952,-73.977177,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.977177, 40.76147952], 'type': 'Point'}","Dallas, Texas",0.108836579,negative,Surprise,Hillary
#nastywoman #imwithher #vote #election #voting #president #electionday #november #democrat… https://t.co/AVAB0YjSdv,11/8/2016 16:34,38.9059562,-77.03663259,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.03663259, 38.9059562], 'type': 'Point'}","Washington, DC",0.108836579,negative,Fear,Hillary
#NastyWoman #NastyWomenVote #ImWithHer #Election2016 @ Munkabeans https://t.co/juXCTJvhVl,11/8/2016 16:34,42.7008,-82.9592,"Place(name='Macomb', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c001194c5e8764.json', full_name='Macomb, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.976654, 42.6278013], [-82.855781, 42.6278013], [-82.855781, 42.716853], [-82.976654, 42.716853]]], type='Polygon'), contained_within=[], id='00c001194c5e8764')","{'coordinates': [-82.9592, 42.7008], 'type': 'Point'}",Suburbs,0.108836579,negative,Surprise,Hillary
#nbd its #electionday #election2016 and our offices are down the block from hillaryclinton… https://t.co/JEJt2YrWja,11/8/2016 16:33,34.0522,-118.243,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.243, 34.0522], 'type': 'Point'}","California, USA",0.057896815,negative,Fear,Hillary
#nopolitical #democrat #republican #trump #hillaryclinton… https://t.co/SgwFAZFaFz,11/8/2016 16:33,36.1313,-95.9373,"Place(name='Tulsa', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', full_name='Tulsa, OK', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.0656278, 35.968624], [-95.761656, 35.968624], [-95.761656, 36.250159], [-96.0656278, 36.250159]]], type='Polygon'), contained_within=[], id='cb74aaf709812e0f')","{'coordinates': [-95.9373, 36.1313], 'type': 'Point'}",United States,38.67188361,positive,Anger,Hillary
#nycvotes #election2016 #electionday #imwithher @ Public School 47 https://t.co/oLxzK0ZTsR,11/8/2016 16:33,36.18966563,-115.3361853,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.33618529, 36.18966563], 'type': 'Point'}","Las Vegas, NV",0.108836579,negative,Fear,Hillary
#pantsuitpower #election2016 #america #girlpower #imwithher @ Hollywood https://t.co/ej5NZKXaxM,11/8/2016 16:33,40.72493,-73.94701,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94701, 40.72493], 'type': 'Point'}","Greenpoint, Brooklyn, NY",0.108836579,negative,Joy,Hillary
#politics #vote #travel #leaving #country #hillaryclinton #trump #election2016 #thedonald… https://t.co/KnEYZJ5qQv,11/8/2016 16:33,36.8389,-76.3019,"Place(name='Portsmouth', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/60edfde178b362ff.json', full_name='Portsmouth, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.420402, 36.786146], [-76.291434, 36.786146], [-76.291434, 36.897382], [-76.420402, 36.897382]]], type='Polygon'), contained_within=[], id='60edfde178b362ff')","{'coordinates': [-76.3019, 36.8389], 'type': 'Point'}","Portsmouth, Virginia",1,neutral,Sadness,Hillary
#proudtobeanamerican #vote #imwithher #usa #electionday #la #hillaryclinton #democrat #millenial… https://t.co/oJytoQUd4w,11/8/2016 16:32,40,-100,"Place(name='Kansas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27c45d804c777999.json', full_name='Kansas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]], type='Polygon'), contained_within=[], id='27c45d804c777999')","{'coordinates': [-100.0, 40.0], 'type': 'Point'}","Ft. Lauderdale, FL",37.11583429,positive,Joy,Hillary
"#Repost hustleralerts
・・・
Okay.....#election2016  #HillaryClinton and her team doing the… https://t.co/2niJ1Ax0rM",11/8/2016 16:32,40.745278,-74.002222,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.002222, 40.745278], 'type': 'Point'}",new york,0.926848254,negative,Sadness,Hillary
"#ROCKTHEVOTE 🇺🇸
#thewhitegolds #democracy #selfie #election2016 #electionday #letthemeatcake… https://t.co/wF1Z2BL7Gs",11/8/2016 16:31,40.67074072,-73.9504925,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.9504925, 40.67074072], 'type': 'Point'}","NY, NY",0.108836579,negative,Joy,Hillary
#usa🇺🇸 #election2016 #new $presidents #? #hillaryclinton  #donaltrump  you tell me! @ Dadeland… https://t.co/fmydbA41nc,11/8/2016 16:29,41.06382913,-73.52844007,"Place(name='Stamford', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/468bfe7c705fbc37.json', full_name='Stamford, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.606436, 41.016898], [-73.501758, 41.016898], [-73.501758, 41.179771], [-73.606436, 41.179771]]], type='Polygon'), contained_within=[], id='468bfe7c705fbc37')","{'coordinates': [-73.52844007, 41.06382913], 'type': 'Point'}",Where Dreams Are Made,0.108836579,negative,Surprise,Hillary
"#vote #2016 #imwithher #madampresident #potus #election2016 @ Northwest Denver, Denver, Colorado https://t.co/GxnxsbqkZY",11/8/2016 16:28,36.6013645,-79.4973773,"Place(name='Danville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a58a872123811d63.json', full_name='Danville, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-79.519308, 36.540813], [-79.317136, 36.540813], [-79.317136, 36.673579], [-79.519308, 36.673579]]], type='Polygon'), contained_within=[], id='a58a872123811d63')","{'coordinates': [-79.4973773, 36.6013645], 'type': 'Point'}","Danville,Va.",0.108836579,negative,Sadness,Hillary
"#vote #dem #fayetteville #polls #voted #democrat @ Fayetteville, North Carolina https://t.co/Xu1JsfgOUC",11/8/2016 16:28,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}","New York, NY",19.71547723,positive,Sadness,Hillary
#vote #election2016 #imwithher @ Paramount Plaza - 1633 Broadway https://t.co/IRv0WmLnIQ,11/8/2016 16:27,40.56547616,-122.3194718,"Place(name='Redding', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7d51c8dfbb08a9de.json', full_name='Redding, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.452708, 40.456935], [-122.267398, 40.456935], [-122.267398, 40.651054], [-122.452708, 40.651054]]], type='Polygon'), contained_within=[], id='7d51c8dfbb08a9de')","{'coordinates': [-122.31947176, 40.56547616], 'type': 'Point'}",,1,neutral,Surprise,Hillary
#vote even if you must stand in the rain! #election2016 #imwithher @ St. Mark's United Methodist… https://t.co/NwzIFgTVOt,11/8/2016 16:23,33.8090761,-118.2847857,"Place(name='Carson', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/56909099a1d44057.json', full_name='Carson, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.290541, 33.792887], [-118.205584, 33.792887], [-118.205584, 33.886336], [-118.290541, 33.886336]]], type='Polygon'), contained_within=[], id='56909099a1d44057')","{'coordinates': [-118.2847857, 33.8090761], 'type': 'Point'}","Los Angeles, CA",1.744859929,neutral,Sadness,Hillary
#vote! We did it! #imwithher #election2016 #nyc #brooklyn #babiesvotetoo #kids #morning @ Park… https://t.co/XBk6RwYWgA,11/8/2016 16:22,34.11194,-118.19806,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.19806, 34.11194], 'type': 'Point'}","Hipster Highland Park, CA",0.108836579,negative,Joy,Hillary
#Vote. #election2016 #hillaryclinton #tuesday #losangeles @ The United States of America https://t.co/id39SbO9jJ,11/8/2016 16:22,37.75944444,-122.5108333,"Place(name='San Francisco', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', full_name='San Francisco, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]], type='Polygon'), contained_within=[], id='5a110d312052166f')","{'coordinates': [-122.51083333, 37.75944444], 'type': 'Point'}",San Francisco,0.108836579,negative,Sadness,Hillary
"#vote2016 #election2016 #hillaryclinton @ Northeast Washington, Washington, District of Columbia https://t.co/M2jciOlvED",11/8/2016 16:22,40.64366667,-73.90066667,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.90066667, 40.64366667], 'type': 'Point'}",b r o o k l y n,0.108836579,negative,Surprise,Hillary
#Voted #GoVote #ImWithHer #Democrat @ Bayside Church of Midtown https://t.co/7y9Wv4dogd,11/8/2016 16:20,40.668889,-73.976389,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.976389, 40.668889], 'type': 'Point'}","New York, USA",19.71547723,positive,Surprise,Hillary
#voted #imwithher #election2016 @ Shenandoah Street Elementary https://t.co/lQuZsZLu7H,11/8/2016 16:20,40.67777778,-73.96944444,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.96944444, 40.67777778], 'type': 'Point'}","Brooklyn, NY",0.108836579,negative,Anger,Hillary
#voted #vote #democrat  #imwithher @ North Star Academy Vailsburg Campus https://t.co/upqgEFCcyE,11/8/2016 16:20,37.98029473,-122.5114092,"Place(name='San Rafael', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/322ed6e7cc8ff243.json', full_name='San Rafael, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.592422, 37.9426184], [-122.449033, 37.9426184], [-122.449033, 38.030467], [-122.592422, 38.030467]]], type='Polygon'), contained_within=[], id='322ed6e7cc8ff243')","{'coordinates': [-122.51140915, 37.98029473], 'type': 'Point'}",,38.67188361,positive,Sadness,Hillary
#votedhillary2016 #hillaryclinton #democrat 👍 Done ✅ @ L J Hauser Jr High School https://t.co/pzz5HfcDuM,11/8/2016 16:19,40.5614,-74.12448,"Place(name='Staten Island', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json', full_name='Staten Island, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.255641, 40.495865], [-74.052253, 40.495865], [-74.052253, 40.648887], [-74.255641, 40.648887]]], type='Polygon'), contained_within=[], id='00c55f041e27dc51')","{'coordinates': [-74.12448, 40.5614], 'type': 'Point'}","Staten Island, NYC",19.71547723,positive,Surprise,Hillary
#votehillary #hillaryclinton #hillaryforpresident #saynotodonaldtrump #hillaryclinton #democrat… https://t.co/Shl0xY7xOO,11/8/2016 16:18,41.7117917,-71.88091656,"Place(name='Moosup', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/006158d3649120cc.json', full_name='Moosup, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.898347, 41.691756], [-71.850641, 41.691756], [-71.850641, 41.7467891], [-71.898347, 41.7467891]]], type='Polygon'), contained_within=[], id='006158d3649120cc')","{'coordinates': [-71.88091656, 41.7117917], 'type': 'Point'}","Moosup, CT",2.315120175,positive,Joy,Hillary
#voting #Election2016 #ImWithHer (@ Curé of Ars Catholic Church in MO) https://t.co/TJ2bldSsml,11/8/2016 16:17,36.0437047,-115.1116725,"Place(name='Henderson', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0e2242eb8691df96.json', full_name='Henderson, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.1581427, 35.917793], [-114.918531, 35.917793], [-114.918531, 36.094719], [-115.1581427, 36.094719]]], type='Polygon'), contained_within=[], id='0e2242eb8691df96')","{'coordinates': [-115.11167245, 36.0437047], 'type': 'Point'}","Las Vegas,NV",0.108836579,negative,Sadness,Hillary
"#voting #election2016 (@ Our Lady of Sorrows Catholic Church in Saint Louis, MO) https://t.co/Bid5sC6C5B",11/8/2016 16:17,41.3856701,-73.44335925,"Place(name='Danbury', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a5b6bdd8008412b1.json', full_name='Danbury, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.545122, 41.352784], [-73.400835, 41.352784], [-73.400835, 41.463455], [-73.545122, 41.463455]]], type='Polygon'), contained_within=[], id='a5b6bdd8008412b1')","{'coordinates': [-73.44335925, 41.3856701], 'type': 'Point'}","Connecticut, USA",1,neutral,Sadness,Hillary
"#wearwhitetovote #imwithher #dontboo #vote #election2016 #ohio @ Columbus, Ohio https://t.co/OBWd7iCqQ3",11/8/2016 16:17,41.6657,-83.5753,"Place(name='Toledo', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7068dd9474ab6973.json', full_name='Toledo, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.694776, 41.580375], [-83.454566, 41.580375], [-83.454566, 41.732806], [-83.694776, 41.732806]]], type='Polygon'), contained_within=[], id='7068dd9474ab6973')","{'coordinates': [-83.5753, 41.6657], 'type': 'Point'}","Ohio, USA",0.108836579,negative,Surprise,Hillary
"#WearWhiteToVote #imwithher #nytelectiondayfashion #election2016  🇺🇸 @ San Francisco, California https://t.co/aGLzQebCyA",11/8/2016 16:16,34.0522,-118.243,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.243, 34.0522], 'type': 'Point'}",Los angeles,0.108836579,negative,Joy,Hillary
#wevoted #election2016 #imwithher @ Centreville Elementary School https://t.co/YX0EYagKtD,11/8/2016 16:16,44.879605,-94.381576,"Place(name='Hutchinson', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e37d2d81cb378344.json', full_name='Hutchinson, MN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-94.4218868, 44.8524484], [-94.333293, 44.8524484], [-94.333293, 44.914174], [-94.4218868, 44.914174]]], type='Polygon'), contained_within=[], id='e37d2d81cb378344')","{'coordinates': [-94.381576, 44.879605], 'type': 'Point'}",,0.108836579,negative,Joy,Hillary
#whitehouse #election2016 #washingtondc #lastweekend #votehillary2016 @ Washington DC  White House https://t.co/uslq0Kmfrn,11/8/2016 16:15,33.7489,-84.3881,"Place(name='Atlanta', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', full_name='Atlanta, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]], type='Polygon'), contained_within=[], id='8173485c72e78ca5')","{'coordinates': [-84.3881, 33.7489], 'type': 'Point'}","Atlanta, GA",0.926848254,negative,Surprise,Hillary
"#WhoUwith ❓#HilaryClinton #Democrat #VOTE @ Charlotte, North Carolina https://t.co/yzaCHUThr6",11/8/2016 16:15,41.75867422,-72.74189882,"Place(name='West Hartford', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/485ebc6dbebdbf32.json', full_name='West Hartford, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-72.786564, 41.717959], [-72.713899, 41.717959], [-72.713899, 41.806675], [-72.786564, 41.806675]]], type='Polygon'), contained_within=[], id='485ebc6dbebdbf32')","{'coordinates': [-72.74189882, 41.75867422], 'type': 'Point'}",United States,19.71547723,positive,Sadness,Hillary
