text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
#MyVote officially in. It's about so much more than just president. #Congress needs to let my… https://t.co/uaCewifXBX,11/8/2016 16:34,33.36246339,-112.0878007,"Place(name='Phoenix', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json', full_name='Phoenix, AZ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]], type='Polygon'), contained_within=[], id='5c62ffb0f0f3479d')","{'coordinates': [-112.08780068, 33.36246339], 'type': 'Point'}",Phoenix az,21.27152655,positive,Fear,Election
"#MyVoteMatters‼️ #iVoted🏆 #DidYou❓ #Election2016🇺🇸 @ Chicago, Illinois https://t.co/oWyC24UUNd",11/8/2016 16:34,29.14200692,-81.01424701,"Place(name='Port Orange', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/018244f41aa15ac3.json', full_name='Port Orange, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.078928, 29.027688], [-80.967617, 29.027688], [-80.967617, 29.156983], [-81.078928, 29.156983]]], type='Polygon'), contained_within=[], id='018244f41aa15ac3')","{'coordinates': [-81.01424701, 29.14200692], 'type': 'Point'}","Daytona Beach, FL",2.315120175,positive,Surprise,Election
"#NoShaveNovember, day 8.

#TIL the 114th #Congress passed the… https://t.co/sbqRgVZmdv",11/8/2016 16:33,34.0648094,-118.3947474,"Place(name='Beverly Hills', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/741e9df4d2522275.json', full_name='Beverly Hills, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.4273439, 34.052559], [-118.371934, 34.052559], [-118.371934, 34.112434], [-118.4273439, 34.112434]]], type='Polygon'), contained_within=[], id='741e9df4d2522275')","{'coordinates': [-118.3947474, 34.0648094], 'type': 'Point'}","Keller Williams, Beverly Hills",2.315120175,positive,Joy,Election
"#ourhope #america #election2016 #wateringcanblog @ Belleville, Belleville, Illinois https://t.co/ZReLwL1VcU",11/8/2016 16:33,27.96537,-82.335254,"Place(name='Florida', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', full_name='Florida, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]], type='Polygon'), contained_within=[], id='4ec01c9dbc693497')","{'coordinates': [-82.335254, 27.96537], 'type': 'Point'}",florida,0.108836579,negative,Surprise,Election
"#ourhopeisnotinearthlykings 
#election2016 @ Muncie Alliance Church https://t.co/CDilhlDAzd",11/8/2016 16:33,34.18283915,-118.4510842,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.45108423, 34.18283915], 'type': 'Point'}",SF | LA | Nola,0.108836579,negative,Surprise,Election
#peace #election2016 #florida #acupuncture #beach #lakeworth #westpalmbeach @ Palm Beach… https://t.co/kqcz7cZ664,11/8/2016 16:33,29.9728,-90.059,"Place(name='New Orleans', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json', full_name='New Orleans, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]], type='Polygon'), contained_within=[], id='dd3b100831dd1763')","{'coordinates': [-90.059, 29.9728], 'type': 'Point'}","New Orleans, LA",0.926848254,negative,Joy,Election
#pictureoritdidnthappen #election2016 #electionday #ivoted🇺🇸 @ Wyoming Fire Department https://t.co/aPelkvRWcv,11/8/2016 16:33,33.7516899,-84.3233643,"Place(name='Atlanta', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', full_name='Atlanta, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]], type='Polygon'), contained_within=[], id='8173485c72e78ca5')","{'coordinates': [-84.3233643, 33.7516899], 'type': 'Point'}","Kirkwood Atlanta, GA",0.108836579,negative,Joy,Election
#politics #election2016 #voteyourconscience #potus #election #godblessamerica #conservative… https://t.co/vB4M0yVv3Z,11/8/2016 16:33,39.998,-75.1448,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.1448, 39.998], 'type': 'Point'}",,0.108836579,negative,Joy,Election
"#powderhorn #mpls9thward #election2016 @ Powderhorn Park, Minneapolis https://t.co/4tSc2TZEzT",11/8/2016 16:33,36.175,-115.136,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.136, 36.175], 'type': 'Point'}","Las Vegas, Nevada",0.108836579,negative,Joy,Election
#PRAYforAmerica #election2016 #GodIsGodOverAll #ElectionDay… https://t.co/0oJrXWjIMG,11/8/2016 16:33,40.6162,-74.7719,"Place(name='White House Station', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9682b8174dab7d6e.json', full_name='White House Station, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.791386, 40.60568], [-74.75008, 40.60568], [-74.75008, 40.634656], [-74.791386, 40.634656]]], type='Polygon'), contained_within=[], id='9682b8174dab7d6e')","{'coordinates': [-74.7719, 40.6162], 'type': 'Point'}","Bridgewater, NJ",0.108836579,negative,Surprise,Election
#President #WomenInOffice #Power #Vote #Election2016 @ Brookfield… https://t.co/OgCqXsOECR,11/8/2016 16:32,40.81729338,-73.89024326,"Place(name='Bronx', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json', full_name='Bronx, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]], type='Polygon'), contained_within=[], id='002e24c6736f069d')","{'coordinates': [-73.89024326, 40.81729338], 'type': 'Point'}","ÜT: 40.740482,-74.005944",0.108836579,negative,Sadness,Election
#repost #vote #election2016 #electionday must read and share @ Webb Middle School https://t.co/gEIbTDkSJc,11/8/2016 16:32,34.05972222,-118.3491667,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.34916667, 34.05972222], 'type': 'Point'}","LA, CA • ericareneedavis.com",0.108836579,negative,Sadness,Election
#republican #democrat @ Moriarty NM I-40w https://t.co/zZc3NU9Rx6,11/8/2016 16:32,43.573037,-116.593458,"Place(name='Nampa', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7325f3442fd87621.json', full_name='Nampa, ID', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-116.637186, 43.523489], [-116.502031, 43.523489], [-116.502031, 43.634335], [-116.637186, 43.634335]]], type='Polygon'), contained_within=[], id='7325f3442fd87621')","{'coordinates': [-116.593458, 43.573037], 'type': 'Point'}","Nampa, ID",19.71547723,positive,Joy,Election
"#RockTheVote #Election2016 (@ South Beach Harbor Community Room in San Francisco, CA) https://t.co/0zfr2eYx7e",11/8/2016 16:32,38.8033364,-77.04532878,"Place(name='Alexandria', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/d6819fe60643ebc1.json', full_name='Alexandria, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.144435, 38.789907], [-77.037304, 38.789907], [-77.037304, 38.8448531], [-77.144435, 38.8448531]]], type='Polygon'), contained_within=[], id='d6819fe60643ebc1')","{'coordinates': [-77.04532878, 38.8033364], 'type': 'Point'}","Washington, D.C.",0.108836579,negative,Joy,Election
#RockTheVote #FamilyTraditions #Election2016 @ Lion's Club https://t.co/E7SFWmDGG0,11/8/2016 16:31,32.781,-96.799,"Place(name='Dallas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', full_name='Dallas, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]], type='Polygon'), contained_within=[], id='18810aa5b43e76c7')","{'coordinates': [-96.799, 32.781], 'type': 'Point'}",Anywhere,1,neutral,Fear,Election
#rockthevote #vote #election2016 #electionday #civicduty #womenslib #mypleasure #myburden @… https://t.co/CQhGsfo05T,11/8/2016 16:31,37.775,-122.418,"Place(name='San Francisco', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', full_name='San Francisco, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]], type='Polygon'), contained_within=[], id='5a110d312052166f')","{'coordinates': [-122.418, 37.775], 'type': 'Point'}","San Francisco, CA",0.108836579,negative,Joy,Election
#RockTheVote #VotoLatino #election2016 #LetsVote #2016election @ Brentwood Town Hall https://t.co/Ik4RBnlMxC,11/8/2016 16:31,39.95589351,-75.18888881,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.18888881, 39.95589351], 'type': 'Point'}",,0.108836579,negative,Joy,Election
#SeeYouAtThePoll #election2016 #prayfirst @ Moody Civic Center https://t.co/tjzhG1awd0,11/8/2016 16:31,32.91130917,-117.1051614,"Place(name='San Diego', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json', full_name='San Diego, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]], type='Polygon'), contained_within=[], id='a592bd6ceb1319f7')","{'coordinates': [-117.10516144, 32.91130917], 'type': 'Point'}","San Diego, California",0.055728215,negative,Anger,Election
#SenatorElect #KamalaHarris #victory #speech @kamalaharris #Senator #Congress #Senate #USSenate… https://t.co/gbXsSIsbO5,11/8/2016 16:31,34.09803342,-118.3423047,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.34230472, 34.09803342], 'type': 'Point'}",Hollywood,19.71547723,positive,Fear,Election
#SPBCFortWorth #SPBCstudent #FearONE #rockthevote #election2016 #notaturkey #vote #GodIsKing @… https://t.co/vl7wFciQYF,11/8/2016 16:31,34.057,-118.238,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.238, 34.057], 'type': 'Point'}","Portland, Oregon",0.108836579,negative,Surprise,Election
#steveharvey calling the #election #election2016 @ Cool Spring Park Historic District https://t.co/hF4jdft0PP,11/8/2016 16:31,38.00192353,-77.58309378,"Place(name='Virginia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', full_name='Virginia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], type='Polygon'), contained_within=[], id='5635c19c2b5078d1')","{'coordinates': [-77.58309378, 38.00192353], 'type': 'Point'}",Virginia,0.926848254,negative,Joy,Election
"#sunrise #election2016 and this seems most appropriate #turkey #chickenineverypot @ Healdsburg,… https://t.co/aEbcJ7CzAi",11/8/2016 16:30,39.4263,-77.4204,"Place(name='Frederick', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ec3b8b62828d8f6a.json', full_name='Frederick, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.476711, 39.369128], [-77.359293, 39.369128], [-77.359293, 39.494945], [-77.476711, 39.494945]]], type='Polygon'), contained_within=[], id='ec3b8b62828d8f6a')","{'coordinates': [-77.4204, 39.4263], 'type': 'Point'}","Frederick, MD",0.926848254,negative,Joy,Election
#supertuesday #election2016.                             #cameronscoffee will be needed @ EWD… https://t.co/60i9zQt6X8,11/8/2016 16:30,40.04844,-75.63058,"Place(name='Lionville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0122ed545d6ba146.json', full_name='Lionville, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.66288, 40.037831], [-75.625999, 40.037831], [-75.625999, 40.065442], [-75.66288, 40.065442]]], type='Polygon'), contained_within=[], id='0122ed545d6ba146')","{'coordinates': [-75.63058, 40.04844], 'type': 'Point'}",,1,neutral,Joy,Election
"#TeenieTuesday #Election2016 #Vote
.
Duke Finch was (at least) 100 years old when Teenie took… https://t.co/ueIsSQUSSO",11/8/2016 16:30,43.206242,-71.53994,"Place(name='Concord', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7b179e1b1fdd80d0.json', full_name='Concord, NH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.622585, 43.159703], [-71.462538, 43.159703], [-71.462538, 43.295436], [-71.622585, 43.295436]]], type='Polygon'), contained_within=[], id='7b179e1b1fdd80d0')","{'coordinates': [-71.53994, 43.206242], 'type': 'Point'}","Concord, NH",0.057896815,negative,Sadness,Election
#thebiggestdayinhistory #itsmybirthday #38today #ivoted #election2016 #votedforlove… https://t.co/RbTiabsMgP,11/8/2016 16:30,39.80236,-89.69766,"Place(name='Springfield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ce1765e3abafe93e.json', full_name='Springfield, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-89.7731855, 39.673272], [-89.546193, 39.673272], [-89.546193, 39.87542], [-89.7731855, 39.87542]]], type='Polygon'), contained_within=[], id='ce1765e3abafe93e')","{'coordinates': [-89.69766, 39.80236], 'type': 'Point'}","Springfield, IL",0.108836579,negative,Surprise,Election
#Time is running out; make your #vote count! #election2016  #electionnight @ Employee Time Clocks https://t.co/xoUw8TRtyf,11/8/2016 16:30,30.53773851,-97.68238559,"Place(name='Round Rock', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c44eeb126d2fcd.json', full_name='Round Rock, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-97.755394, 30.4684424], [-97.59007, 30.4684424], [-97.59007, 30.5702392], [-97.755394, 30.5702392]]], type='Polygon'), contained_within=[], id='00c44eeb126d2fcd')","{'coordinates': [-97.68238559, 30.53773851], 'type': 'Point'}",Down the road,0.108836579,negative,Anger,Election
#TodayisTheDay #USA #election2016 #govote🇺 🇸 I'm not going to ask you  who you  voted for! But I… https://t.co/vCrTBvhPH6,11/8/2016 16:29,40.91561304,-73.12356714,"Place(name='Stony Brook', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8241555e75571517.json', full_name='Stony Brook, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.151367, 40.868719], [-73.096505, 40.868719], [-73.096505, 40.948108], [-73.151367, 40.948108]]], type='Polygon'), contained_within=[], id='8241555e75571517')","{'coordinates': [-73.12356714, 40.91561304], 'type': 'Point'}",NY,0.474579401,negative,Sadness,Election
#truth #clintondoublestandard #election2016 @ Reynolds Coliseum https://t.co/hrf7gLSx88,11/8/2016 16:29,32.78283,-96.80577,"Place(name='Dallas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', full_name='Dallas, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]], type='Polygon'), contained_within=[], id='18810aa5b43e76c7')","{'coordinates': [-96.80577, 32.78283], 'type': 'Point'}","Frisco, TX",1,neutral,Surprise,Election
#turnOUT for #AngieCraig in #MN #HRC Get to the polls and VOTE! @ Angie Craig for Congress https://t.co/vGTdlL1lKQ,11/8/2016 16:29,40.1985,-76.7293,"Place(name='Middletown', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/626196f3a0d61316.json', full_name='Middletown, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.746334, 40.185009], [-76.714174, 40.185009], [-76.714174, 40.219523], [-76.746334, 40.219523]]], type='Polygon'), contained_within=[], id='626196f3a0d61316')","{'coordinates': [-76.7293, 40.1985], 'type': 'Point'}","Hershey, PA",0.108836579,negative,Sadness,Election
"#USElections2016 #USElection #Election2016 #Vote
(@lizadonnelly's #cartoon) https://t.co/xUQhnTArBH",11/8/2016 16:29,34.11152704,-118.3043315,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.30433152, 34.11152704], 'type': 'Point'}",Los Angeles,0.057896815,negative,Surprise,Election
#useyourvoice #election2016 #pantsuitnation #ivoted🇺🇸 @ Onondaga Free Library https://t.co/X2ulP4z75F,11/8/2016 16:29,41.5167,-75.6664,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-75.6664, 41.5167], 'type': 'Point'}","Clarks Summit, PA",0.926848254,negative,Joy,Election
#VOTE ! #ivoted #election2016 @ Hollywood https://t.co/9Jhx4xP8ID,11/8/2016 16:28,34.77587828,-82.46518234,"Place(name='Powdersville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/31a93053c25b7ffd.json', full_name='Powdersville, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.587074, 34.732331], [-82.45134, 34.732331], [-82.45134, 34.82075], [-82.587074, 34.82075]]], type='Polygon'), contained_within=[], id='31a93053c25b7ffd')","{'coordinates': [-82.46518234, 34.77587828], 'type': 'Point'}","Easley, SC",0.108836579,negative,Sadness,Election
#vote #arlington #election2016 #govote @magnoliahvac #magnolia #virginia @ IHOP https://t.co/QHmdtttOGa,11/8/2016 16:28,33.85766992,-112.1316555,"Place(name='Anthem', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01d5798f59d51d79.json', full_name='Anthem, AZ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-112.164272, 33.784511], [-112.012981, 33.784511], [-112.012981, 33.885193], [-112.164272, 33.885193]]], type='Polygon'), contained_within=[], id='01d5798f59d51d79')","{'coordinates': [-112.13165553, 33.85766992], 'type': 'Point'}",anthem az,0.108836579,negative,Sadness,Election
#vote #election2016 #election #electionday2016 #crystalchandilier #chandiliergourmetcreations… https://t.co/I8PaqyXjKE,11/8/2016 16:28,42.407002,-83.223561,"Place(name='Detroit', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b463d3bd6064861b.json', full_name='Detroit, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]], type='Polygon'), contained_within=[], id='b463d3bd6064861b')","{'coordinates': [-83.223561, 42.407002], 'type': 'Point'}",DETROIT,0.108836579,negative,Fear,Election
#vote #election2016 #electionday @ United States https://t.co/fFhFXkec8h,11/8/2016 16:28,32.523159,-92.708191,"Place(name='Grambling', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7659c27719e754b6.json', full_name='Grambling, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-92.734385, 32.50363], [-92.669504, 32.50363], [-92.669504, 32.551821], [-92.734385, 32.551821]]], type='Polygon'), contained_within=[], id='7659c27719e754b6')","{'coordinates': [-92.708191, 32.523159], 'type': 'Point'}","Grambling, LA",0.108836579,negative,Sadness,Election
#VOTE #election2016 #ivoted #yovoté @ Temple of Pentecost https://t.co/7fXpJ3ZoFa,11/8/2016 16:27,32.7153,-117.156,"Place(name='San Diego', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json', full_name='San Diego, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]], type='Polygon'), contained_within=[], id='a592bd6ceb1319f7')","{'coordinates': [-117.156, 32.7153], 'type': 'Point'}","San Diego, CA",0.108836579,negative,Joy,Election
#vote #election2016 #nyc #yourvotecounts @ Rockafeller Centre https://t.co/PLgIXimsB8,11/8/2016 16:27,46.86654896,-96.76030973,"Place(name='Moorhead', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ddd9aed661af0c05.json', full_name='Moorhead, MN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.79398, 46.818321], [-96.7057322, 46.818321], [-96.7057322, 46.9176161], [-96.79398, 46.9176161]]], type='Polygon'), contained_within=[], id='ddd9aed661af0c05')","{'coordinates': [-96.76030973, 46.86654896], 'type': 'Point'}",gryffindor common room,0.108836579,negative,Fear,Election
#vote #election2016 #nyc @ Rockafeller Centre https://t.co/hSpKP3VjPr,11/8/2016 16:27,34.15776,-118.45694,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.45694, 34.15776], 'type': 'Point'}","Los Angeles, CA",0.108836579,negative,Anger,Election
